Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose,Bivalent.Booster.1
2021-03-07,Indiana,29,35,NA,NA,NA
2022-10-06,Snyder,NA,1,NA,NA,43
2021-03-01,Northumberland,319,302,NA,NA,NA
2021-02-04,Dauphin,558,221,NA,NA,NA
2021-02-07,Northampton,398,376,NA,NA,NA
2023-05-27,Snyder,NA,NA,NA,NA,4
2021-10-12,Dauphin,165,183,382,NA,NA
2021-09-15,Montgomery,415,616,214,NA,NA
2021-11-19,Bradford,100,20,196,NA,NA
2021-10-04,Blair,69,51,160,NA,NA
2020-12-30,Erie,836,NA,NA,NA,NA
2021-10-24,Lackawanna,71,46,341,NA,NA
2023-05-26,York,NA,NA,NA,NA,20
2021-12-10,Clarion,29,12,83,NA,NA
2022-06-16,Dauphin,34,33,48,95,NA
2021-11-18,Carbon,63,25,145,NA,NA
2022-05-21,Lackawanna,13,19,23,139,NA
2021-06-03,Beaver,151,255,NA,NA,NA
2023-06-10,Butler,NA,NA,NA,NA,1
2022-09-29,Union,1,1,NA,NA,94
2023-05-28,Dauphin,NA,NA,NA,NA,5
2021-05-05,Wayne,77,209,NA,NA,NA
2023-05-25,Chester,2,NA,NA,NA,76
2023-06-02,Bedford,NA,NA,NA,NA,1
2021-08-01,Westmoreland,115,58,NA,NA,NA
2021-09-19,Lackawanna,49,80,12,NA,NA
2023-06-10,Bucks,NA,NA,NA,NA,16
2022-12-17,Lackawanna,NA,NA,NA,NA,97
2023-06-09,Crawford,NA,NA,NA,NA,2
2021-10-31,Lebanon,33,28,79,NA,NA
2023-05-16,Berks,NA,NA,NA,NA,19
2022-03-04,Philadelphia,417,648,684,NA,NA
2021-11-13,Clearfield,55,14,72,NA,NA
2023-05-30,Lackawanna,1,NA,NA,NA,22
2022-08-08,Dauphin,35,31,40,61,NA
2021-05-04,Lawrence,110,395,NA,NA,NA
2022-02-04,Armstrong,11,22,26,NA,NA
2022-04-02,Northumberland,9,14,12,30,NA
2021-03-15,Tioga,120,461,NA,NA,NA
2021-08-24,Lackawanna,169,187,82,NA,NA
2021-01-05,Dauphin,514,1,NA,NA,NA
2021-01-22,Mifflin,280,5,NA,NA,NA
2021-08-14,Chester,317,262,62,NA,NA
2021-09-23,Delaware,315,334,159,NA,NA
2021-02-26,Bradford,219,357,NA,NA,NA
2021-08-25,Philadelphia,1811,1611,303,NA,NA
2021-08-19,Beaver,125,81,28,NA,NA
2021-08-13,Adams,87,84,3,NA,NA
2022-04-19,Butler,17,37,24,158,NA
2023-05-27,Venango,NA,NA,NA,NA,1
2023-05-26,Lawrence,NA,NA,NA,NA,3
2022-01-26,Westmoreland,124,134,226,NA,NA
2023-04-14,Montgomery,16,12,NA,NA,94
2021-03-14,Washington,87,413,NA,NA,NA
2023-05-26,Franklin,NA,NA,NA,NA,11
2021-01-27,Beaver,397,175,NA,NA,NA
2022-01-15,Washington,108,48,224,NA,NA
2023-05-01,Chester,NA,NA,NA,NA,52
2021-12-12,Westmoreland,142,111,280,NA,NA
2021-12-04,Union,28,90,72,NA,NA
2021-04-22,Westmoreland,1052,2459,NA,NA,NA
2022-05-15,Cambria,3,5,9,23,NA
2021-12-31,Montour,10,3,11,NA,NA
2021-12-18,Mercer,59,31,152,NA,NA
2022-04-14,Fayette,10,38,39,132,NA
2021-12-07,Union,39,39,86,NA,NA
2021-11-23,Juniata,17,12,59,NA,NA
2021-02-15,Franklin,523,356,NA,NA,NA
2022-05-12,Columbia,6,5,7,50,NA
2022-05-13,Erie,37,49,69,258,NA
2021-02-07,Lehigh,227,393,NA,NA,NA
2021-02-13,Centre,226,520,NA,NA,NA
2021-06-28,Union,10,28,NA,NA,NA
2023-05-28,Perry,NA,NA,NA,NA,1
2022-05-26,Franklin,13,18,44,114,NA
2021-03-10,Butler,1447,674,NA,NA,NA
2022-05-21,Wyoming,2,2,6,12,NA
2021-04-23,Adams,535,337,NA,NA,NA
2021-03-21,Butler,59,101,NA,NA,NA
2023-06-06,Crawford,NA,NA,NA,NA,6
2022-01-22,Cumberland,231,68,263,NA,NA
2022-11-30,Montgomery,48,57,NA,NA,1286
2022-11-10,Montgomery,83,72,NA,NA,1817
2022-05-15,Philadelphia,103,98,113,207,NA
2021-06-10,Lawrence,71,240,NA,NA,NA
2022-11-10,Luzerne,14,8,NA,NA,390
2023-05-19,Erie,NA,NA,NA,NA,13
2023-06-08,Carbon,NA,NA,NA,NA,1
2023-04-19,Potter,NA,NA,NA,NA,2
2021-03-29,Monroe,913,318,NA,NA,NA
2023-05-03,Lancaster,1,NA,NA,NA,65
2021-02-10,McKean,71,23,NA,NA,NA
2021-01-08,Lawrence,94,41,NA,NA,NA
2021-02-22,Centre,47,323,NA,NA,NA
2021-08-09,Lehigh,490,328,NA,NA,NA
2020-12-27,Cumberland,26,NA,NA,NA,NA
2022-12-24,Philadelphia,22,19,21,NA,99
2022-05-05,Washington,29,75,43,261,NA
2022-04-07,Somerset,6,11,19,49,NA
2022-08-29,Montgomery,124,118,109,111,NA
2023-06-02,Cameron,NA,NA,NA,NA,1
2021-06-11,Centre,96,227,NA,NA,NA
2022-10-04,Pike,4,5,NA,NA,99
2022-12-30,Philadelphia,139,118,185,NA,592
2022-08-13,Chester,55,39,40,49,NA
2022-12-28,Franklin,2,2,NA,NA,63
2022-07-24,Erie,8,8,4,18,NA
2021-12-22,York,519,255,1482,NA,NA
2021-03-19,Perry,277,134,NA,NA,NA
2021-04-17,Indiana,85,222,NA,NA,NA
2023-03-30,Philadelphia,100,68,57,NA,91
2021-08-04,Allegheny,1070,587,NA,NA,NA
2021-12-03,Cambria,210,146,524,NA,NA
2022-10-01,Northampton,11,23,NA,NA,241
2023-05-11,Philadelphia,55,53,81,NA,160
2021-03-31,Westmoreland,2598,1665,NA,NA,NA
2022-03-09,Delaware,125,96,112,NA,NA
2021-12-13,Northumberland,84,67,264,NA,NA
2022-12-27,York,11,4,NA,NA,390
2022-10-19,Cumberland,17,17,NA,NA,720
2021-10-28,Washington,179,110,933,NA,NA
2021-03-10,Lehigh,1957,1091,NA,NA,NA
2023-04-08,Philadelphia,24,21,18,NA,33
2022-04-05,Perry,1,20,9,46,NA
2023-06-03,Delaware,NA,NA,NA,NA,19
2022-08-19,Northampton,38,17,39,74,NA
2023-05-22,Lawrence,NA,NA,NA,NA,2
2022-01-27,Washington,101,98,169,NA,NA
2022-03-19,Adams,4,4,7,NA,NA
2023-06-04,Dauphin,NA,NA,NA,NA,1
2021-02-10,Clinton,170,22,NA,NA,NA
2021-03-23,Huntingdon,44,60,NA,NA,NA
2022-04-18,Delaware,123,162,143,652,NA
2023-05-29,Franklin,NA,NA,NA,NA,2
2022-08-26,Allegheny,281,195,193,212,NA
2021-11-02,Bradford,49,16,221,NA,NA
2021-08-27,Luzerne,430,415,331,NA,NA
2023-06-10,Washington,NA,NA,NA,NA,3
2021-04-14,Clarion,101,149,NA,NA,NA
2020-12-31,Wayne,94,NA,NA,NA,NA
2021-03-31,Indiana,123,99,NA,NA,NA
2021-05-05,Westmoreland,541,1958,NA,NA,NA
2022-12-27,Luzerne,24,5,NA,NA,187
2021-08-25,Westmoreland,215,262,214,NA,NA
2022-10-29,Beaver,2,1,NA,NA,155
2023-05-29,Beaver,NA,NA,NA,NA,1
2021-06-25,Northumberland,43,81,NA,NA,NA
2022-07-13,Crawford,4,6,22,30,NA
2021-06-09,Armstrong,33,80,NA,NA,NA
2021-02-01,Blair,296,189,NA,NA,NA
2020-12-28,Centre,114,NA,NA,NA,NA
2021-12-21,York,568,312,1415,NA,NA
2021-02-05,Lebanon,152,156,NA,NA,NA
2021-10-26,Northumberland,103,53,308,NA,NA
2022-08-18,Butler,27,30,20,25,NA
2022-04-24,Somerset,2,1,NA,1,NA
2022-08-29,Monroe,11,11,7,12,NA
2023-05-09,Tioga,NA,NA,NA,NA,8
2023-05-18,Lycoming,NA,NA,NA,NA,8
2022-01-08,Lycoming,61,49,108,NA,NA
2021-09-08,Elk,21,25,40,NA,NA
2022-05-28,Lehigh,19,28,26,89,NA
2021-08-18,Chester,427,413,237,NA,NA
2022-01-12,Beaver,147,60,204,NA,NA
2022-12-29,Franklin,11,9,NA,NA,68
2022-12-21,Washington,6,5,NA,NA,129
2021-01-23,Blair,192,298,NA,NA,NA
2022-03-21,Crawford,4,10,8,NA,NA
2021-01-03,Clinton,16,1,NA,NA,NA
2021-08-06,Carbon,64,42,NA,NA,NA
2022-02-03,Wayne,7,18,31,NA,NA
2022-05-06,Luzerne,53,44,57,275,NA
2021-07-14,Luzerne,188,237,NA,NA,NA
2023-05-25,Westmoreland,NA,NA,NA,NA,27
2022-08-19,Adams,9,6,12,24,NA
2021-01-29,Northumberland,469,102,NA,NA,NA
2021-07-30,Butler,167,102,NA,NA,NA
2022-09-05,Bucks,2,5,NA,NA,29
2021-08-17,Bucks,632,571,288,NA,NA
2022-08-03,Lancaster,83,30,77,196,NA
2021-11-28,Schuylkill,32,35,175,NA,NA
2021-08-15,Erie,83,77,16,NA,NA
2023-05-21,Lehigh,NA,NA,NA,NA,6
2021-10-26,Union,21,25,166,NA,NA
2022-04-21,York,50,66,95,600,NA
2022-07-01,Bucks,158,75,127,172,NA
2022-11-21,York,10,5,NA,NA,479
2023-06-06,Monroe,NA,NA,NA,NA,14
2022-01-06,Clinton,34,16,59,NA,NA
2021-11-02,Centre,110,58,576,NA,NA
2021-02-03,Venango,77,164,NA,NA,NA
2022-09-30,Fayette,10,4,NA,NA,245
2023-05-29,Delaware,NA,NA,NA,NA,3
2023-05-28,Bradford,NA,NA,NA,NA,2
2021-09-17,Northampton,206,344,75,NA,NA
2021-04-25,Luzerne,416,253,NA,NA,NA
2021-03-09,Monroe,550,434,NA,NA,NA
2022-10-11,Westmoreland,8,7,NA,NA,862
2021-03-11,Wyoming,100,103,NA,NA,NA
2021-07-22,Delaware,510,385,NA,NA,NA
2021-11-12,Dauphin,383,141,1266,NA,NA
2021-08-18,Westmoreland,202,221,168,NA,NA
2023-05-25,Delaware,2,1,NA,NA,78
2021-01-15,Allegheny,3302,507,NA,NA,NA
2022-05-13,Bucks,102,140,180,679,NA
2021-03-30,Lawrence,361,881,NA,NA,NA
2022-04-02,York,37,41,59,198,NA
2021-03-18,Beaver,1468,581,NA,NA,NA
2021-05-04,Berks,1242,1992,NA,NA,NA
2021-03-05,Clarion,203,323,NA,NA,NA
2023-05-25,Franklin,NA,NA,NA,NA,15
2021-03-09,Crawford,379,860,NA,NA,NA
2022-10-14,Indiana,2,2,NA,NA,173
2021-02-19,Venango,576,35,NA,NA,NA
2022-08-29,Union,6,1,2,9,NA
2021-04-12,Wyoming,38,154,NA,NA,NA
2021-10-20,Fayette,80,57,261,NA,NA
2021-04-03,Cambria,92,944,NA,NA,NA
2023-01-03,Lackawanna,5,8,NA,NA,93
2021-11-29,Bradford,60,38,137,NA,NA
2023-02-28,Montgomery,16,18,NA,NA,84
2022-03-28,Philadelphia,235,247,360,2,NA
2021-01-20,Union,79,52,NA,NA,NA
2022-10-10,Dauphin,13,13,NA,NA,638
2021-04-23,Franklin,529,466,NA,NA,NA
2021-05-07,Mercer,184,281,NA,NA,NA
2022-12-28,Butler,4,NA,NA,NA,119
2023-05-15,Butler,NA,NA,NA,NA,14
2021-08-20,Franklin,168,142,24,NA,NA
2023-06-06,Lebanon,NA,NA,NA,NA,14
2022-12-23,Lackawanna,2,NA,NA,NA,92
2022-12-18,Adams,NA,NA,NA,NA,27
2021-03-13,Mifflin,15,293,NA,NA,NA
2023-05-24,Cambria,NA,NA,NA,NA,3
2022-02-17,Bucks,142,177,257,NA,NA
2022-12-19,Lancaster,17,11,NA,NA,500
2023-05-27,Allegheny,NA,NA,NA,NA,33
2023-06-02,York,NA,NA,NA,NA,27
2022-07-19,Lackawanna,33,23,42,81,NA
2021-09-17,Cambria,86,134,5,NA,NA
2021-05-01,Cambria,98,414,NA,NA,NA
2021-09-15,Washington,125,141,39,NA,NA
2021-02-11,Butler,1307,566,NA,NA,NA
2021-12-22,Lackawanna,221,134,630,NA,NA
2021-06-08,Berks,556,1062,NA,NA,NA
2022-09-11,Mifflin,1,2,NA,NA,17
2022-01-22,Indiana,11,8,38,NA,NA
2022-02-27,Northumberland,8,7,11,NA,NA
2021-07-10,Montgomery,317,465,NA,NA,NA
2023-06-10,Armstrong,NA,NA,NA,NA,2
2023-06-04,Delaware,NA,NA,NA,NA,12
2023-01-13,Warren,1,NA,NA,NA,23
2021-02-22,Delaware,698,1565,NA,NA,NA
2021-07-18,Lycoming,24,16,NA,NA,NA
2021-06-05,Washington,118,426,NA,NA,NA
2021-11-02,Beaver,180,63,489,NA,NA
2021-02-02,Westmoreland,1559,726,NA,NA,NA
2021-06-03,Wayne,40,162,NA,NA,NA
2022-06-02,Westmoreland,43,43,80,223,NA
2022-01-31,Luzerne,104,154,172,NA,NA
2021-12-28,Northumberland,96,64,380,NA,NA
2021-05-07,Lawrence,104,210,NA,NA,NA
2022-07-13,Juniata,4,2,2,7,NA
2022-02-17,Lawrence,18,27,36,NA,NA
2021-07-10,Beaver,41,63,NA,NA,NA
2022-05-11,Centre,14,14,21,115,NA
2023-05-23,Beaver,NA,NA,NA,NA,5
2023-06-07,Franklin,NA,NA,NA,NA,9
2022-08-31,Lancaster,99,30,37,74,NA
2022-07-14,Venango,5,6,2,27,NA
2023-01-24,Erie,6,3,NA,NA,119
2022-10-10,Northumberland,9,2,NA,NA,167
2023-06-05,Lancaster,NA,NA,NA,NA,26
2021-09-02,Indiana,50,39,9,NA,NA
2021-04-26,Luzerne,607,1417,NA,NA,NA
2022-10-11,Lycoming,6,3,NA,NA,229
2022-02-17,Northampton,59,78,116,NA,NA
2021-08-31,Bucks,443,544,209,NA,NA
2022-02-24,Bucks,125,97,218,NA,NA
2022-02-15,Schuylkill,24,39,73,NA,NA
2021-03-01,Crawford,748,546,NA,NA,NA
2023-06-13,Montour,NA,NA,NA,NA,1
2021-04-07,Franklin,402,424,NA,NA,NA
2021-08-04,Monroe,187,84,NA,NA,NA
2023-04-19,Delaware,4,NA,NA,NA,66
2023-06-12,Franklin,NA,NA,NA,NA,15
2022-01-24,Lehigh,184,195,493,NA,NA
2021-05-25,Lehigh,891,1549,NA,NA,NA
2021-08-13,Northumberland,88,121,1,NA,NA
2021-11-23,Cambria,168,76,414,NA,NA
2023-04-25,Berks,1,NA,NA,NA,51
2022-12-14,Wayne,NA,2,NA,NA,51
2022-10-11,Montgomery,56,50,17,NA,2309
2022-06-01,Union,4,3,26,22,NA
2022-07-26,Berks,65,27,45,125,NA
2021-11-04,Union,65,16,205,NA,NA
2021-10-08,Northampton,137,230,509,NA,NA
2023-01-18,Lancaster,9,16,NA,NA,171
2022-01-11,Perry,20,22,66,NA,NA
2023-05-24,Mercer,NA,NA,NA,NA,4
2022-05-08,Allegheny,59,59,71,204,NA
2022-07-22,Bucks,149,171,130,337,NA
2022-04-27,Beaver,20,24,27,108,NA
2021-09-07,Northampton,237,312,107,NA,NA
2022-03-10,Butler,16,21,36,NA,NA
2022-11-25,Clearfield,1,3,NA,NA,32
2021-12-23,Westmoreland,322,138,669,NA,NA
2022-06-01,Perry,NA,6,2,25,NA
2022-06-07,Juniata,1,NA,1,4,NA
2022-07-20,Lehigh,59,43,65,155,NA
2023-05-10,Dauphin,NA,2,NA,NA,31
2021-12-21,Carbon,79,35,298,NA,NA
2022-10-26,Beaver,5,15,NA,NA,398
2021-10-10,Philadelphia,579,645,646,NA,NA
2021-11-17,Clinton,65,15,205,NA,NA
2022-03-15,Dauphin,43,53,78,NA,NA
2023-06-13,Clinton,NA,NA,NA,NA,1
2021-09-18,Northampton,186,199,52,NA,NA
2021-06-15,Columbia,39,77,NA,NA,NA
2021-02-03,York,967,715,NA,NA,NA
2021-01-09,Union,44,46,NA,NA,NA
2023-02-02,Philadelphia,167,81,93,NA,268
2021-10-15,Schuylkill,67,93,120,NA,NA
2021-02-09,Franklin,463,181,NA,NA,NA
2021-07-25,Lancaster,132,67,NA,NA,NA
2022-04-06,Franklin,13,14,34,114,NA
2022-09-16,Franklin,10,9,3,NA,188
2022-05-05,Lehigh,35,54,66,301,NA
2022-04-19,Fayette,14,22,35,113,NA
2023-06-02,Dauphin,NA,NA,NA,NA,19
2021-11-28,Luzerne,114,75,256,NA,NA
2023-05-23,Pike,NA,NA,NA,NA,6
2021-10-07,Crawford,46,33,208,NA,NA
2023-05-23,Wyoming,NA,NA,NA,NA,1
2023-01-27,Lackawanna,2,1,NA,NA,48
2022-01-03,Cumberland,357,185,591,NA,NA
2021-02-02,Wyoming,54,24,NA,NA,NA
2023-04-19,Huntingdon,NA,NA,NA,NA,5
2021-01-23,Mercer,798,46,NA,NA,NA
2022-05-25,Luzerne,46,49,52,221,NA
2023-05-29,Bucks,NA,NA,NA,NA,1
2021-09-25,Lackawanna,81,67,75,NA,NA
2021-11-29,Mercer,98,75,228,NA,NA
2021-11-13,Fayette,114,30,313,NA,NA
2023-06-02,Chester,NA,NA,NA,NA,126
2022-04-20,Cambria,13,15,29,184,NA
2022-06-17,Cumberland,128,40,60,99,NA
2021-04-24,Susquehanna,97,105,NA,NA,NA
2023-05-26,Indiana,NA,NA,NA,NA,2
2021-03-26,Union,145,171,NA,NA,NA
2022-05-10,Susquehanna,2,9,4,33,NA
2022-02-07,Montgomery,283,322,402,NA,NA
2021-03-01,Lycoming,924,311,NA,NA,NA
2023-06-08,Crawford,NA,NA,NA,NA,4
2022-09-19,Westmoreland,10,11,1,NA,604
2021-01-13,Cumberland,423,113,NA,NA,NA
2021-04-06,Lebanon,1008,552,NA,NA,NA
2021-11-16,Luzerne,317,158,1351,NA,NA
2021-08-18,Cambria,115,91,30,NA,NA
2023-01-27,Delaware,16,18,NA,NA,156
2022-04-22,Centre,18,12,20,134,NA
2021-06-22,Adams,36,163,NA,NA,NA
2022-04-19,Berks,52,84,103,431,NA
2021-02-15,Centre,215,297,NA,NA,NA
2021-04-05,Indiana,87,112,NA,NA,NA
2021-08-02,Franklin,102,60,NA,NA,NA
2021-04-11,Delaware,1099,2326,NA,NA,NA
2022-05-31,Berks,31,41,75,177,NA
2021-01-23,Northumberland,721,8,NA,NA,NA
2021-10-21,Luzerne,213,185,832,NA,NA
2021-01-19,York,617,545,NA,NA,NA
2023-02-23,Chester,21,19,1,NA,113
2022-06-30,Lycoming,22,9,15,37,NA
2022-05-06,Montgomery,150,264,225,904,NA
2021-10-26,Cambria,126,79,782,NA,NA
2021-12-26,Luzerne,148,112,192,NA,NA
2021-05-10,Venango,28,42,NA,NA,NA
2021-07-25,Carbon,23,5,NA,NA,NA
2022-09-04,Erie,3,2,NA,NA,28
2022-10-15,Cumberland,6,2,NA,NA,283
2022-11-02,Mercer,1,4,NA,NA,156
2023-05-13,Beaver,NA,1,NA,NA,6
2022-10-11,Lancaster,29,34,3,NA,1101
2023-06-09,Cambria,NA,NA,NA,NA,3
2023-05-31,York,NA,NA,NA,NA,30
2021-10-25,Perry,46,37,189,NA,NA
2022-01-31,Montgomery,369,379,644,NA,NA
2023-05-17,Cumberland,1,1,NA,NA,22
2022-04-14,Westmoreland,36,45,89,340,NA
2022-09-14,Berks,33,18,6,NA,529
2021-07-19,Berks,286,252,NA,NA,NA
2021-12-09,York,479,361,1340,NA,NA
2021-04-21,Lycoming,300,297,NA,NA,NA
2021-07-03,Centre,39,60,NA,NA,NA
2021-12-10,Lebanon,130,85,295,NA,NA
2021-06-17,Westmoreland,183,408,NA,NA,NA
2021-10-01,Adams,62,86,179,NA,NA
2023-06-05,Lackawanna,NA,NA,NA,NA,6
2021-03-15,Clearfield,65,99,NA,NA,NA
2022-11-25,Allegheny,36,29,NA,NA,1231
2021-11-06,Juniata,40,11,63,NA,NA
2021-10-04,Crawford,42,25,102,NA,NA
2022-04-13,Pike,13,24,13,39,NA
2023-03-09,Montgomery,30,24,NA,NA,177
2021-06-07,Lebanon,77,175,NA,NA,NA
2022-03-22,Philadelphia,345,345,412,NA,NA
2021-08-18,Somerset,53,30,25,NA,NA
2022-02-17,Luzerne,87,144,157,NA,NA
2021-11-14,Monroe,66,21,65,NA,NA
2021-03-21,Allegheny,1188,965,NA,NA,NA
2022-01-15,Centre,84,23,88,NA,NA
2021-11-30,Armstrong,64,52,181,NA,NA
2021-11-15,Northumberland,83,29,233,NA,NA
2023-05-01,Centre,NA,NA,NA,NA,21
2023-03-30,Washington,3,NA,NA,NA,26
2021-07-08,Schuylkill,89,118,NA,NA,NA
2022-08-07,Philadelphia,43,56,50,60,NA
2023-06-05,Delaware,1,1,NA,NA,53
2021-03-17,Adams,456,430,NA,NA,NA
2021-02-27,Lawrence,156,228,NA,NA,NA
2023-04-13,Philadelphia,76,75,45,NA,102
2022-07-22,Franklin,14,6,11,49,NA
2021-03-07,Warren,17,4,NA,NA,NA
2021-10-29,Somerset,30,45,221,NA,NA
2022-01-31,Delaware,374,367,502,NA,NA
2021-07-07,Bucks,333,559,NA,NA,NA
2022-07-16,Northampton,188,14,18,64,NA
2021-09-08,Union,51,28,22,NA,NA
2023-05-28,Westmoreland,NA,NA,NA,NA,1
2021-09-03,Westmoreland,230,297,78,NA,NA
2021-07-06,Centre,64,97,NA,NA,NA
2022-11-24,Montgomery,2,NA,NA,NA,25
2021-02-03,Northumberland,439,273,NA,NA,NA
2023-05-25,Bedford,NA,NA,NA,NA,2
2022-08-05,Westmoreland,71,28,39,102,NA
2021-10-07,Dauphin,199,141,283,NA,NA
2021-11-21,Schuylkill,41,15,116,NA,NA
2022-06-09,Huntingdon,6,11,9,32,NA
2023-06-02,Franklin,NA,NA,NA,NA,13
2021-10-25,Mercer,96,55,273,NA,NA
2021-01-13,Montgomery,2601,946,NA,NA,NA
2022-11-02,Delaware,50,61,NA,NA,1348
2023-05-25,Bucks,NA,NA,NA,NA,42
2022-08-04,Fayette,6,15,6,44,NA
2023-06-07,Lackawanna,NA,NA,NA,NA,6
2021-01-24,Centre,466,31,NA,NA,NA
2022-07-23,Lancaster,38,29,29,118,NA
2021-10-01,Snyder,12,32,61,NA,NA
2021-02-13,Schuylkill,190,227,NA,NA,NA
2023-02-02,Montgomery,27,11,NA,NA,209
2023-01-30,Potter,NA,NA,NA,NA,4
2021-02-24,York,1536,1076,NA,NA,NA
2021-02-08,Bedford,65,26,NA,NA,NA
2021-03-03,Philadelphia,11021,2534,NA,NA,NA
2023-05-08,McKean,NA,NA,NA,NA,2
2022-01-22,Lackawanna,114,50,220,NA,NA
2022-06-07,Wayne,3,1,10,13,NA
2023-06-12,Luzerne,NA,NA,NA,NA,12
2021-07-05,Butler,48,87,NA,NA,NA
2021-03-01,Clinton,104,176,NA,NA,NA
2023-06-07,Beaver,NA,NA,NA,NA,3
2022-06-11,Montgomery,71,65,213,271,NA
2022-10-04,Cumberland,17,27,3,NA,574
2021-11-22,Lycoming,138,66,851,NA,NA
2021-04-17,Wayne,308,153,NA,NA,NA
2021-01-24,Luzerne,908,28,NA,NA,NA
2022-05-22,Cumberland,17,24,34,76,NA
2023-05-09,Northampton,NA,NA,NA,NA,34
2021-12-31,Northampton,146,69,266,NA,NA
2022-10-15,Bucks,18,8,NA,NA,810
2022-02-20,Butler,10,10,24,NA,NA
2022-10-04,Lehigh,36,29,9,NA,473
2022-07-29,Huntingdon,15,1,7,50,NA
2022-05-31,Erie,12,22,45,96,NA
2022-08-11,Washington,32,33,39,78,NA
2021-02-28,Lancaster,1406,152,NA,NA,NA
2021-01-04,Montour,134,3,NA,NA,NA
2021-02-22,Northumberland,125,36,NA,NA,NA
2021-03-10,Crawford,83,166,NA,NA,NA
2021-02-07,Cambria,62,5,NA,NA,NA
2022-12-13,Somerset,1,2,NA,NA,39
2021-03-19,Berks,1861,1103,NA,NA,NA
2022-11-02,Snyder,1,1,NA,NA,60
2021-12-03,Adams,108,109,331,NA,NA
2023-05-25,Lycoming,NA,NA,NA,NA,6
2021-09-12,Berks,127,177,15,NA,NA
2021-03-20,Blair,367,564,NA,NA,NA
2021-09-04,Delaware,260,331,80,NA,NA
2022-09-02,Chester,103,44,17,NA,6
2021-06-27,Delaware,188,210,NA,NA,NA
2022-09-08,Berks,48,29,2,NA,281
2021-01-02,Lackawanna,313,1,NA,NA,NA
2023-01-18,Allegheny,63,55,NA,NA,521
2023-05-26,Mercer,NA,NA,NA,NA,3
2023-06-06,McKean,NA,NA,NA,NA,1
2022-01-21,Clarion,16,10,25,NA,NA
2022-11-07,Cumberland,16,15,NA,NA,536
2021-08-21,Montour,10,6,4,NA,NA
2022-09-23,Lebanon,9,2,NA,NA,288
2023-01-12,Allegheny,61,32,NA,NA,788
2022-07-16,Allegheny,143,77,132,356,NA
2021-09-01,Armstrong,51,40,14,NA,NA
2022-03-24,Carbon,2,5,4,NA,NA
2021-11-11,Centre,355,61,334,NA,NA
2021-06-03,Lebanon,170,338,NA,NA,NA
2022-02-07,Columbia,10,20,37,NA,NA
2021-12-23,Bradford,50,14,106,NA,NA
2020-12-22,Lycoming,187,NA,NA,NA,NA
2022-11-19,Montgomery,16,20,NA,NA,965
2022-01-04,Pike,70,30,101,NA,NA
2022-09-21,Luzerne,14,20,4,NA,576
2021-11-01,Lebanon,109,53,711,NA,NA
2022-07-30,Cumberland,17,12,22,40,NA
2023-05-20,Bucks,NA,NA,NA,NA,28
2022-11-01,Monroe,18,14,NA,NA,374
2022-07-16,Lehigh,271,17,19,76,NA
2022-07-01,Lehigh,54,41,68,167,NA
2021-01-01,Allegheny,272,8,NA,NA,NA
2021-04-05,Clearfield,287,90,NA,NA,NA
2022-02-10,Crawford,17,14,28,NA,NA
2021-11-02,Monroe,150,85,537,NA,NA
2022-10-21,Bucks,42,55,NA,NA,1948
2021-11-21,Lancaster,295,66,498,NA,NA
2023-04-14,Philadelphia,71,62,37,NA,76
2022-12-28,Washington,10,4,NA,NA,121
2021-09-27,Washington,162,111,590,NA,NA
2022-04-11,Cambria,13,22,31,140,NA
2021-02-26,Susquehanna,113,201,NA,NA,NA
2021-12-09,Armstrong,50,33,279,NA,NA
2021-06-14,Bucks,372,1072,NA,NA,NA
2021-01-29,Mercer,338,201,NA,NA,NA
2021-07-02,Chester,325,532,NA,NA,NA
2021-01-20,Lehigh,1168,591,NA,NA,NA
2021-07-09,Lehigh,409,601,NA,NA,NA
2022-01-16,Erie,85,45,145,NA,NA
2021-01-28,Lycoming,515,166,NA,NA,NA
2023-01-15,Westmoreland,2,1,NA,NA,39
2023-05-14,Bucks,NA,NA,NA,NA,10
2021-12-15,Northampton,258,147,1117,NA,NA
2022-01-28,Lancaster,322,247,696,NA,NA
2021-07-10,Monroe,71,117,NA,NA,NA
2021-07-30,Adams,98,46,NA,NA,NA
2021-02-26,Allegheny,7985,5214,NA,NA,NA
2023-05-19,Bucks,NA,1,NA,NA,35
2022-09-02,Delaware,109,74,36,NA,5
2022-06-12,Fayette,2,5,6,11,NA
2021-12-02,Monroe,215,188,500,NA,NA
2021-10-18,Butler,121,84,445,NA,NA
2022-02-07,Pike,11,11,26,NA,NA
2021-08-27,Carbon,64,51,16,NA,NA
2023-05-31,Pike,NA,NA,NA,NA,6
2022-01-14,Franklin,163,71,275,NA,NA
2021-02-17,Lackawanna,479,715,NA,NA,NA
2021-03-12,Dauphin,1284,1007,NA,NA,NA
2021-01-09,Delaware,869,363,NA,NA,NA
2022-03-18,Luzerne,49,49,87,NA,NA
2023-06-12,Fayette,NA,NA,NA,NA,3
2021-12-04,Snyder,24,38,98,NA,NA
2022-11-22,Lancaster,24,34,NA,NA,610
2021-10-24,Butler,46,30,144,NA,NA
2022-12-14,Tioga,NA,NA,NA,NA,29
2021-10-25,Huntingdon,30,12,140,NA,NA
2022-04-13,Lackawanna,18,34,53,355,NA
